Access Format	Approved	Approved By	Bit Depth	Book Title	Camera Make	Camera Model	Cataloged	Cataloged By	Changed	Changed By	Client Name	Collection	Color Mode	Color Profile	Copyright	Created	Creator Application	Creator Mac	Creators	Date	Description	Description 	Description Writer	Directory Path	Duration	DVD Number	EXIF - Aperture	EXIF - Date Digitized	EXIF - Date Taken	EXIF - Exposure Bias	EXIF - Exposure Time	EXIF - F-Number	EXIF - Flash	EXIF - Focal Length	EXIF - ISO Speed	EXIF - Light Source	EXIF - Metering Mode	EXIF - Shutter Speed	EXIF - White Balance	Extension	File Size	File Type Mac	Filename	GPS - Altitude	GPS - Latitude	GPS - Longitude	Height	Horizontal Resolution	IPTC - Category	IPTC - City	IPTC - Copyright Info URL	IPTC - Copyright Notice	IPTC - Country	IPTC - Country Code	IPTC - Creator	IPTC - Creator Address	IPTC - Creator City	IPTC - Creator Country	IPTC - Creator Email	IPTC - Creator Job Title	IPTC - Creator Phone	IPTC - Creator Postal Code	IPTC - Creator State/Province	IPTC - Creator Web URL	IPTC - Credit	IPTC - Date Created	IPTC - Headline	IPTC - Instructions	IPTC - Intellectual Genre	IPTC - Location	IPTC - Rights Usage Terms	IPTC - Scene	IPTC - Source	IPTC - State/Province	IPTC - Subject Code	IPTC - Supplemental Categories	IPTC - Title	IPTC - Transmission Reference	IPTC - Urgency	Item ID	Job Name	Job Status	Keywords	License Agreement for Project	Licensed for Web	Modified	Movie - Audio Codec	Movie - Channels	Movie - Color Depth	Movie - Duration	Movie - FPS	Movie - Sample Rate	Movie - Sample Size	Movie - Video Codec	MS - Author	MS - Company	MS - Last Saved By	MS - Manager	MS - Subject	MS - Template	MS - Title	Number of Pages	Original/Preservation Format	Path	Photoshop Label	Photoshop Rating	Reference	Related Material	Routed To	Routing Notes	Short Filename Win	Thumbnail Size	Title	Type	Vertical Resolution	Volume	Watermark URL	Watermarked	Website	Width	Work Needed	Zone Mac
JPEG				No Can Do			12/10/2013 10:24	AutoSync	12/13/2013 12:50:34 PM	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	12/10/2013 10:15	Adobe Photoshop CS6 (Windows)		Cover image by John RegisterJulie O'Callaghan	2000		"Cover image depicts a painting titled Waiting Room for the Beyond, by John Register"		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5396 K	JPEG	BXB821-OCANOC-01.jpg				2525	300		%G																														571			Julie O'CallaghanNo Can Do			12/10/2013 10:15																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-OCANOC-01.jpg			BXB821-OCANOC-01				e:\assets\BloodAxe\BLOODA~2\BX98E6~1.JPG	256	Front cover of No Can Do	Image	300	assets$				1618		
JPEG				A Salvo for Africa			12/10/2013 10:24	AutoSync	12/13/2013 12:50:24 PM	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	12/10/2013 10:15	Adobe Photoshop CS6 (Windows)		Cover image by Alice NotleyDouglas Oliver	2000		"Cover image depicts a collage titled Map of Two, by Alice Notley"		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	9055 K	JPEG	BXB821-OLISAL-01.jpg				2729	300		%G																														572			A Salvo for AfricaDouglas Oliver			12/10/2013 10:15																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-OLISAL-01.jpg			BXB821-OLISAL-01				e:\assets\BloodAxe\BLOODA~2\BX1409~1.JPG	256	Front cover of A Salvo for Africa	Image	300	assets$				1827		
JPEG				Close the Coalhouse Door			12/10/2013 10:24	AutoSync	12/13/2013 12:51:31 PM	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	12/10/2013 10:15	Adobe Photoshop CS6 (Windows)		Alan PlaterCover image by Keith Pattison	2000		"Cover image depicts a photograph of a portrait of a miner wearing a hard hat and a head torch, by Keith Pattison"		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5573 K	JPEG	BXB821-PLACLO-01.jpg				2515	300		%G																														573			Alan PlaterClose the Coalhouse Door			12/10/2013 10:15																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-PLACLO-01.jpg			BXB821-PLACLO-01				e:\assets\BloodAxe\BLOODA~2\BX1AB0~1.JPG	256	Front cover of Close the Coalhouse Door	Image	300	assets$				1608		
JPEG				Poems			12/10/2013 10:24	AutoSync	12/13/2013 12:51:19 PM	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	12/10/2013 10:15	Adobe Photoshop CS6 (Windows)		Cover image by Peter CartwrightJ H Prynne	1999		"Cover image depicts an illustration titled Untitled, Watercolour on Paper, by Peter Cartwright"		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6832 K	JPEG	BXB821-PRYPOE-01.jpg				2816	300		%G																														574			J H PrynnePoems			12/10/2013 10:15																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-PRYPOE-01.jpg			BXB821-PRYPOE-01				e:\assets\BloodAxe\BLOODA~2\BX26B1~1.JPG	256	Front cover of Poems	Image	300	assets$				1852		
JPEG				Marfan			12/10/2013 10:24	AutoSync	12/13/2013 12:52:08 PM	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	12/10/2013 10:15	Adobe Photoshop CS6 (Windows)		Cover image by Jay ShuttleworthPeter Reading	2000		"Cover image depicts a photograph of a man sitting on step outside El Cheapo Liquor Store, by Jay Shuttleworth"		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6386 K	JPEG	BXB821-REAMAR-01.jpg				2510	300		%G																														575			MarfanPeter Reading			12/10/2013 10:15																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-REAMAR-01.jpg			BXB821-REAMAR-01				e:\assets\BloodAxe\BLOODA~2\BX964A~1.JPG	256	Front cover of Marfan	Image	300	assets$				1621		
JPEG				The Willing Eye			12/10/2013 10:24	AutoSync	12/13/2013 12:52:25 PM	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	12/10/2013 10:15	Adobe Photoshop CS6 (Windows)		Cover image by Louis-Leopold BoillyTracy Ryan	1999		"Cover image depicts Trompe L'oeil Table Top, by Louis-Leopold Boilly"		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6971 K	JPEG	BXB821-RYAWIL-01.jpg				2525	300		%G																														576			The Willing EyeTracy Ryan			12/10/2013 10:15																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-RYAWIL-01.jpg			BXB821-RYAWIL-01				e:\assets\BloodAxe\BLOODA~2\BX9E42~1.JPG	256	Front cover of The Willing Eye	Image	300	assets$				1634		
JPEG				Love and Variations			12/10/2013 10:24	AutoSync	12/13/2013 12:54:11 PM	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	12/10/2013 10:15	Adobe Photoshop CS6 (Windows)		Carole SatyamurtiCover image by Paul Klee	2000		"Cover image depicts a painting titled Herzdame, 1922/63 (The Queen of Hearts), by Paul Klee"		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6844 K	JPEG	BXB821-SATLOV-01.jpg				2510	300		%G																														577			Carole SatyamurtiLove and Variations			12/10/2013 10:15																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SATLOV-01.jpg			BXB821-SATLOV-01				e:\assets\BloodAxe\BLOODA~2\BXAB82~1.JPG	256	Front cover of Love and Variations	Image	300	assets$				1567		
JPEG				Selected Poems			12/10/2013 10:24	AutoSync	12/13/2013 12:55:44 PM	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	12/10/2013 10:15	Adobe Photoshop CS6 (Windows)		Carole Satyamurti	2000		Cover image depicts an etching of a flying fish		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4817 K	JPEG	BXB821-SATSEL-01.jpg				2275	300		%G																														578			Selected PoemsCarole Satyamurti			12/10/2013 10:15																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SATSEL-01.jpg			BXB821-SATSEL-01				e:\assets\BloodAxe\BLOODA~2\BX9E74~1.JPG	256	Front cover of Selected Poems	Image	300	assets$				1496		
JPEG				Parable Island			12/10/2013 10:24	AutoSync	12/13/2013 12:54:47 PM	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	12/10/2013 10:15	Adobe Photoshop CS6 (Windows)		Cover image by Joseph HewesPauline Stainer	1999		"Cover image depicts a painting titled Cloud-paw, Sourin, by Joseph Hewes"		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5717 K	JPEG	BXB821-STAPAR-01.jpg				2510	300		%G																														579			Parable IslandPauline Stainer			12/10/2013 10:15																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-STAPAR-01.jpg			BXB821-STAPAR-01				e:\assets\BloodAxe\BLOODA~2\BX111A~1.JPG	256	Front cover of Parable Island	Image	300	assets$				1588		
JPEG				Cold Water Shielded: Selected Poems			12/10/2013 10:24	AutoSync	12/13/2013 12:59:17 PM	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	12/10/2013 10:15	Adobe Photoshop CS6 (Windows)		Cover image by Chan Ky-YutEdited by Michael BishopSalah StetieTranslated by Michael Bishop	2000		"Cover image depicts a watercolour painting titled Watercolour, by Chan Ky-Yut"		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	3785 K	JPEG	BXB821-STECOL-01.jpg				2526	300		%G																														580			Cold Water ShieldedCold Water Shielded: Selected PoemsMichael BishopSalah Stetie			12/10/2013 10:15																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-STECOL-01.jpg			BXB821-STECOL-01				e:\assets\BloodAxe\BLOODA~2\BX28F9~1.JPG	256	Front cover of Cold Water Shielded: Selected Poems	Image	300	assets$				1615		
JPEG				Granny Scarecrow			12/10/2013 10:24	AutoSync	12/13/2013 12:58:47 PM	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	12/10/2013 10:15	Adobe Photoshop CS6 (Windows)		Anne StevensonCover image by Nerys A Johnson	2000		"Cover image depicts a gouache painting titled Sunflower and Stars, by Nerys A Johnson"		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	3636 K	JPEG	BXB821-STEGRA-01.jpg				2530	300																																581			Anne StevensonGranny Scarecrow			12/10/2013 10:15																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-STEGRA-01.jpg			BXB821-STESCA-01				e:\assets\BloodAxe\BLOODA~2\BX26E8~1.JPG	256	Front cover of Granny Scarecrow	Image	300	assets$				1608		
JPEG				The Budapest File			12/10/2013 10:24	AutoSync	12/13/2013 1:01:46 PM	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	12/10/2013 10:15	Adobe Photoshop CS6 (Windows)		Cover image by Clarissa UpchurchGeorge Szirtes	2000		"Cover image depicts an art work titled Flag, by Clarissa Upchurch"		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6461 K	JPEG	BXB821-SZIBUD-01.jpg				2510	300		%G																														582			George SzirtesThe Budapest File			12/10/2013 10:15																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SZIBUD-01.jpg			BXB821-SZIBUD-01				e:\assets\BloodAxe\BLOODA~2\BX2AE1~1.JPG	256	Front cover of The Budapest File	Image	300	assets$				1588		
JPEG				Selected Poems 1946-1968			12/10/2013 10:24	AutoSync	12/13/2013 1:02:24 PM	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	12/10/2013 10:15	Adobe Photoshop CS6 (Windows)		Cover image by Richard BirdR S Thomas	1999		"Cover image depicts an illustration of a portrait of a man, by Richard Bird"		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5661 K	JPEG	BXB821-THOSEL-01.jpg				2499	300		%G																														583			R S ThomasSelected Poems 1946-1968			12/10/2013 10:15																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-THOSEL-01.jpg			BXB821-THOSEL-01				e:\assets\BloodAxe\BLOODA~2\BX12C3~1.JPG	256	Front cover of Selected Poems 1946-1968	Image	300	assets$				1608		
